RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,AVERAGE_X_RESOLUTION,AVERAGE_Y_RESOLUTION,BLINK_COUNT,BUTTON_PRESS_COUNT,BUTTON_RELEASE_COUNT,DATA_FILE,DURATION,END_TIME,EYE_USED,FIXATION_COUNT,FIXATION_DURATION_MAX,FIXATION_DURATION_MAX_TIME,FIXATION_DURATION_MIN,FIXATION_DURATION_MIN_TIME,GROUPING_VARIABLES,IA_COUNT,INPUT_COUNT,INTEREST_AREA_FIXATION_SEQUENCE,INTEREST_AREA_FIXATION_SEQUENCE_DWELL_TIMES,INTEREST_AREA_SET,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,MEDIAN_FIXATION_DURATION,MEDIAN_SACCADE_AMPLITUDE,MESSAGE_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MAX_TIME,PUPIL_SIZE_MAX_X,PUPIL_SIZE_MAX_Y,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,PUPIL_SIZE_MIN_TIME,PUPIL_SIZE_MIN_X,PUPIL_SIZE_MIN_Y,REACTION_TIME,RT_DEFINITION_LABEL,RT_EVENT_BUTTON_ID,RT_EVENT_END_TIME,RT_EVENT_INDEX,RT_EVENT_INPUT,RT_EVENT_MESSAGE_TEXT,RT_EVENT_POSITION_X,RT_EVENT_POSITION_Y,RT_EVENT_START_TIME,RT_EVENT_TYPE,RT_START_TIME,RUN_COUNT,SACCADE_COUNT,SAMPLE_COUNT,SD_FIXATION_DURATION,SD_SACCADE_AMPLITUDE,START_TIME,TRIAL_LABEL,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,result,trialid,key,response_num,response
ET24_089,13,95,310.9,4.41,57.51,57.88,2,0,0,ET24_089.edf,18447,442857989,LEFT,52,1627,442856330,80,442854366,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 4, 2, 6, 5, 0, 7, 0, 2, 0, 7, 2, 7, 4, 3, 2, 0, 3, 2, 0, 3, 0, 3]","[210, 366, 114, 196, 2186, 1062, 492, 284, 1026, 132, 416, 126, 572, 230, 1260, 1490, 304, 138, 974, 752, 470, 80, 588, 204, 248, 620, 1627]",Custom Interest Area Set,18373,True,442857957,1,New Interest Period 01,True,442839584,240,1.36,460,1276,442857318,393.9,830.3,1027.91,781,442851912,348.8,898.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442839542,19,51,9186,249.91,4.82,442839542,Trial: 13,6,ET24_089,10,choice1,8,1,1.0,1
ET24_089,14,.,346.75,3.91,55.99,56.59,0,0,0,ET24_089.edf,9251,442869905,LEFT,24,1436,442865720,25,442869844,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 5, 2, 7, 6, 5, 0, 3, 4, 0, 2, 0, 6]","[207, 970, 192, 608, 1000, 918, 116, 122, 1826, 150, 332, 340, 144, 1264, 108, 25]",Custom Interest Area Set,9170,True,442869869,1,New Interest Period 01,True,442860699,209,2.9,190,1105,442863434,975.2,823.6,986.22,863,442868320,1054.1,407.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442860654,12,23,4585,327.7,3.13,442860654,Trial: 14,6,ET24_089,11,choice3,20,2,3.0,0
ET24_089,15,54,275.15,3.69,57.56,57.84,1,0,0,ET24_089.edf,14979,442887385,LEFT,48,672,442884946,92,442887056,RECORDING_SESSION,7,0,"[0, 2, 6, 0, 2, 6, 2, 7, 0, 2, 7, 4, 2, 7, 2, 0, 7]","[201, 1600, 1212, 100, 1064, 254, 1536, 1080, 186, 440, 518, 392, 632, 2490, 1250, 92, 160]",Custom Interest Area Set,14909,True,442887358,1,New Interest Period 01,True,442872449,235,1.28,145,1201,442882906,943.5,368.3,1011.97,841,442880374,1555.1,813.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442872406,13,47,7455,138.16,4.51,442872406,Trial: 15,4,ET24_089,12,choice5,12,1,5.0,0
ET24_089,16,89,423.75,3.7,56.78,57.39,2,0,0,ET24_089.edf,36989,442926433,LEFT,80,1354,442921778,108,442923176,RECORDING_SESSION,7,0,"[0, 2, 6, 2, 4, 3, 2, 0, 2, 0, 5, 4, 2, 4, 2, 6, 2, 7, 6, 2, 7, 6, 5, 0, 4, 2, 4, 3, 5, 6, 2, 5, 0, 2, 5, 6]","[198, 548, 150, 730, 158, 582, 3232, 214, 6686, 146, 1096, 1022, 704, 270, 356, 1124, 1452, 1338, 290, 1586, 856, 278, 612, 250, 592, 928, 394, 770, 132, 1338, 624, 2192, 108, 944, 606, 1394]",Custom Interest Area Set,36906,True,442926404,1,New Interest Period 01,True,442889498,287,1.55,915,1210,442897274,976.4,357.7,955,737,442910706,1625.1,833.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442889444,31,79,18453,316.98,3.88,442889444,Trial: 16,6,ET24_089,13,choice4,19,1,4.0,0
ET24_089,17,28,311.21,4.07,56.61,57.26,1,0,0,ET24_089.edf,13419,442941767,LEFT,38,1062,442933276,3,442941728,RECORDING_SESSION,7,0,"[0, 2, 0, 4, 2, 4, 2, 6, 7, 4, 3, 4, 2, 4, 0, 3, 2, 4]","[293, 156, 88, 416, 1176, 440, 4264, 376, 438, 146, 446, 886, 802, 830, 138, 276, 484, 171]",Custom Interest Area Set,13336,True,442941731,1,New Interest Period 01,True,442928395,220,1.44,123,1094,442939540,740.1,718.2,928.33,756,442929064,1015.8,628.5,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442928348,15,37,6668,217.82,4.54,442928348,Trial: 17,5,ET24_089,14,choice2,11,1,2.0,0
ET24_089,18,98,277.25,4.18,56.98,57.63,1,0,0,ET24_089.edf,6511,442950083,LEFT,20,832,442946528,100,442944906,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 4, 2, 4, 2, 4]","[236, 304, 184, 148, 100, 1162, 968, 644, 1799]",Custom Interest Area Set,6425,True,442950053,1,New Interest Period 01,True,442943628,235,1.66,124,1128,442949230,707,875.1,997.95,833,442943860,912,555.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442943572,7,19,3212,182.34,3.91,442943572,Trial: 18,2,ET24_089,15,choice2,14,3,2.0,0
ET24_089,19,.,348.94,4.75,57.22,57.56,0,0,0,ET24_089.edf,30617,442982813,LEFT,79,1262,442968354,42,442973136,RECORDING_SESSION,7,0,"[0, 2, 6, 2, 5, 4, 3, 2, 4, 3, 4, 3, 7, 4, 5, 6, 2, 5, 7, 4, 3, 4, 0, 7, 6, 2, 7, 2, 7, 0, 2, 7, 6, 5, 2, 5, 2, 5, 0, 4, 2]","[384, 720, 510, 712, 490, 534, 550, 1086, 812, 490, 656, 630, 1110, 276, 138, 830, 164, 1120, 420, 148, 284, 162, 122, 288, 172, 1090, 2172, 730, 1900, 42, 794, 394, 372, 1896, 486, 1006, 432, 1050, 132, 1114, 1148]",Custom Interest Area Set,30536,True,442982780,1,New Interest Period 01,True,442952244,242,2.57,850,1100,442953448,1100.2,693.9,917.83,702,442961770,1619.1,822.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442952196,37,78,15268,275.06,4.75,442952196,Trial: 19,6,ET24_089,16,choice3,10,2,3.0,0
ET24_089,20,.,556.96,3.77,56.1,56.56,0,0,0,ET24_089.edf,15995,443001079,LEFT,27,1658,442991838,90,443000640,RECORDING_SESSION,7,0,"[2, 0, 5, 2, 4, 2, 0, 3, 6, 7, 0, 2]","[1153, 164, 6782, 760, 1728, 910, 102, 902, 896, 1268, 90, 283]",Custom Interest Area Set,15918,True,443001043,1,New Interest Period 01,True,442985125,366,1.26,426,1016,442988052,964.5,848.9,833.97,711,442994074,968.9,429.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,442985084,9,26,7959,471.55,4.48,442985084,Trial: 20,6,ET24_089,17,choice5,5,1,5.0,0
ET24_089,21,126,321.59,4.55,56.36,56.75,1,0,0,ET24_089.edf,8213,443011161,LEFT,22,766,443008498,84,443003944,RECORDING_SESSION,7,0,"[0, 2, 6, 2, 0, 4, 0, 3, 2, 0, 3, 2, 0, 3]","[291, 90, 264, 1260, 164, 314, 142, 412, 622, 190, 1660, 936, 130, 600]",Custom Interest Area Set,8131,True,443011122,1,New Interest Period 01,True,443002991,267,1.39,193,1123,443004736,1027.7,402.4,940.96,757,443010418,430.6,784.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,443002948,9,21,4066,205.63,4.86,443002948,Trial: 21,4,ET24_089,18,choice1,4,5,1.0,0
ET24_089,22,.,205.28,5.53,56.29,56.75,0,0,0,ET24_089.edf,4613,443017361,LEFT,18,526,443013146,21,443017302,RECORDING_SESSION,7,0,"[0, 2, 6, 5, 0, 4, 2, 4, 2, 0, 3, 7, 6]","[294, 526, 458, 198, 128, 372, 542, 408, 186, 180, 210, 172, 21]",Custom Interest Area Set,4533,True,443017323,1,New Interest Period 01,True,443012790,183,4.01,126,1149,443016410,675.1,740.5,961.39,771,443014420,1038.3,829.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,443012748,10,17,2266,131.44,5.16,443012748,Trial: 22,6,ET24_089,19,choice2,6,3,2.0,0
ET24_089,23,.,472.03,3.46,56.8,57.18,0,0,0,ET24_089.edf,19777,443038693,LEFT,39,2498,443023400,19,443038640,RECORDING_SESSION,7,0,"[0, 2, 6, 7, 5, 4, 2, 4, 2, 0, 3, 2, 3, 4, 2]","[238, 626, 166, 310, 350, 788, 524, 630, 2748, 138, 2358, 2470, 2732, 3948, 383]",Custom Interest Area Set,19703,True,443038659,1,New Interest Period 01,True,443018956,250,1.27,359,1117,443035710,669,832.6,946.28,781,443024676,1040.9,431,.,.,.,.,0,.,.,.,.,.,NO_MATCH,443018916,13,38,9851,473.58,3.81,443018916,Trial: 23,6,ET24_089,20,choice2,13,5,2.0,0
ET24_090,2,.,320.24,4.76,54.58,55.25,0,0,0,ET24_090.edf,15145,169919,LEFT,42,1082,168288,42,169836,RECORDING_SESSION,7,0,"[2, 0, 2, 0, 5, 4, 0, 6, 2, 0, 6, 2, 7, 2, 7, 2, 0, 4, 3, 5]","[136, 436, 614, 156, 692, 538, 418, 1120, 974, 170, 968, 616, 200, 658, 1532, 626, 192, 936, 482, 1986]",Custom Interest Area Set,15064,True,169878,1,New Interest Period 01,True,154814,264,1.98,348,1430,154814,816,202.8,809.82,668,166552,585.3,861.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,154774,15,41,7532,234.2,4.85,154774,Trial: 2,6,ET24_090,1,choice3,8,1,3.0,0
ET24_090,3,16,304.93,6.51,54.43,55.08,1,0,0,ET24_090.edf,4991,178167,LEFT,14,578,174236,106,176240,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 4, 3, 6, 7, 5, 2]","[343, 338, 766, 360, 308, 464, 274, 530, 534, 352]",Custom Interest Area Set,4907,True,178136,1,New Interest Period 01,True,173229,271,5.06,114,853,173600,916.8,493.1,779.73,706,176316,1194.8,795.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,173176,9,13,2454,167.73,4.87,173176,Trial: 3,6,ET24_090,2,choice3,3,3,3.0,1
ET24_090,4,94,277.96,4.51,54.81,55.26,2,0,0,ET24_090.edf,24589,204933,LEFT,77,738,199678,22,204662,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 4, 6, 7, 6, 2, 6, 0, 2, 6, 2, 6, 2, 6, 5, 4, 3, 7, 2, 7, 2, 7, 2, 7, 2, 7]","[364, 330, 744, 288, 424, 270, 410, 752, 760, 1018, 32, 968, 548, 952, 530, 1248, 896, 1668, 736, 1020, 3014, 738, 574, 476, 672, 456, 746, 546, 223]",Custom Interest Area Set,24507,True,204903,1,New Interest Period 01,True,180396,250,1.76,484,872,204674,1554.5,726,747.84,394,199628,728.4,752.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,180344,27,76,12253,163.6,5,180344,Trial: 4,6,ET24_090,3,choice5,17,4,5.0,0
ET24_090,5,88,267.94,4.16,54.51,55.17,3,0,0,ET24_090.edf,10703,217783,LEFT,33,614,208452,38,213514,RECORDING_SESSION,7,0,"[0, 2, 6, 2, 4, 3, 2, 6, 7, 6, 5, 4, 0, 6, 2]","[292, 574, 1028, 1236, 764, 664, 600, 38, 1206, 244, 410, 596, 138, 572, 480]",Custom Interest Area Set,10615,True,217743,1,New Interest Period 01,True,207128,256,1.41,123,1185,209592,982.6,338.4,725.41,608,211612,624.1,806.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,207080,13,33,5307,129.69,4.12,207080,Trial: 5,6,ET24_090,4,choice5,4,5,5.0,1
ET24_090,6,71.56,347.58,3.66,54.38,55.08,9,0,0,ET24_090.edf,32383,252213,LEFT,81,1166,235016,9,252174,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 6, 7, 4, 3, 0, 2, 6, 5, 6, 4, 3, 7, 5, 6, 4, 6, 4, 5, 0, 3, 4, 3, 4, 0, 7, 6, 5]","[299, 5404, 132, 492, 518, 416, 436, 670, 128, 6062, 98, 314, 396, 592, 820, 596, 370, 488, 472, 876, 324, 962, 104, 496, 210, 1182, 3224, 112, 508, 1444, 9]",Custom Interest Area Set,32306,True,252183,1,New Interest Period 01,True,219877,294,1.39,607,905,226944,972.6,806.6,729.34,571,250866,1286.3,828.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,219830,26,80,16153,216.88,4.39,219830,Trial: 6,6,ET24_090,5,choice4,11,1,4.0,0
ET24_090,7,24,321.91,4,54.36,54.95,1,0,0,ET24_090.edf,24617,279079,LEFT,68,1186,270140,92,256862,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 5, 2, 5, 2, 5, 2, 5, 2, 5, 2, 5, 4, 3, 7, 2, 7, 2, 7, 2, 5]","[188, 428, 1562, 728, 1064, 1028, 764, 380, 580, 996, 510, 338, 1204, 1250, 1790, 414, 364, 1320, 750, 1486, 1034, 2516, 748, 448]",Custom Interest Area Set,24538,True,279046,1,New Interest Period 01,True,254508,278,1.37,227,1057,258918,67.1,198.3,743.14,33,261018,872.8,1146,.,.,.,.,0,.,.,.,.,.,NO_MATCH,254462,23,67,12269,220.78,4.88,254462,Trial: 7,5,ET24_090,6,choice3,20,2,3.0,0
ET24_090,8,86.5,362.77,4.89,54.6,55.18,4,0,0,ET24_090.edf,33841,314543,LEFT,82,2264,310694,46,295966,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 4, 2, 3, 7, 6, 2, 0, 6, 2, 6, 2, 6, 2, 0, 5, 6, 7, 5, 4, 3, 2, 3, 2, 3, 2, 3, 6, 2, 6, 7, 5]","[171, 660, 1712, 1714, 1326, 526, 824, 694, 814, 650, 102, 596, 912, 810, 580, 432, 582, 46, 1892, 1038, 822, 174, 908, 1030, 1124, 1050, 578, 820, 738, 660, 700, 722, 862, 2264, 1214]",Custom Interest Area Set,33753,True,314510,1,New Interest Period 01,True,280757,267,1.64,188,966,291896,956.5,477.7,675.06,500,291052,1357.8,1123.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,280702,32,81,16877,302.39,5.37,280702,Trial: 8,6,ET24_090,7,choice4,7,3,4.0,0
ET24_090,9,46.4,397.26,2.19,53.68,54.49,5,0,0,ET24_090.edf,14019,330241,LEFT,31,2098,327174,49,316271,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 4, 2, 4]","[49, 6130, 118, 1954, 3270, 546, 248]",Custom Interest Area Set,13943,True,330214,1,New Interest Period 01,True,316271,252,1.15,177,827,329294,784.8,681,696.56,597,326608,604.8,873.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,316222,5,30,6972,423.37,2.77,316222,Trial: 9,3,ET24_090,8,choice2,13,5,2.0,0
ET24_090,10,94,308.69,3.28,54.26,54.99,5,0,0,ET24_090.edf,19885,353675,LEFT,55,1406,340852,58,345510,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 0, 2, 5, 2, 5, 4, 3, 5, 2, 6, 7, 5, 2, 3]","[160, 478, 790, 2776, 96, 896, 2494, 636, 188, 642, 1376, 944, 992, 1280, 718, 820, 752, 940]",Custom Interest Area Set,19802,True,353638,1,New Interest Period 01,True,333836,224,1.7,94,816,337310,978.3,404.3,680.28,538,339390,883.2,384.1,.,.,.,.,0,.,.,.,.,.,NO_MATCH,333790,16,54,9901,231.42,3.37,333790,Trial: 10,6,ET24_090,9,choice3,14,3,3.0,1
ET24_090,11,134.75,379.18,4.35,54.83,55.33,8,0,0,ET24_090.edf,46893,402089,LEFT,109,2006,386188,22,367644,RECORDING_SESSION,7,0,"[0, 2, 0, 4, 5, 6, 7, 0, 2, 3, 0, 2, 0, 2, 5, 6, 0, 2, 0, 5, 2, 6, 7, 6, 2, 7, 6, 2, 0, 6, 0, 2, 0, 5, 4, 2, 3, 0, 6, 7, 5, 4, 5, 2, 6]","[232, 1060, 132, 698, 1280, 628, 418, 104, 326, 366, 2966, 268, 458, 900, 302, 284, 328, 846, 268, 630, 4270, 1194, 1002, 114, 902, 1426, 1326, 1398, 72, 374, 104, 558, 170, 1300, 2172, 992, 1532, 108, 1098, 2928, 898, 1580, 148, 1694, 1477]",Custom Interest Area Set,46801,True,402053,1,New Interest Period 01,True,355252,256,1.86,643,996,362080,1266.8,794.6,717.15,477,364296,1659.4,730.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,355196,34,108,23400,369.02,5.4,355196,Trial: 11,6,ET24_090,10,choice4,5,1,4.0,0
ET24_090,12,.,329.3,7.2,54.71,55.3,0,0,0,ET24_090.edf,7589,411537,LEFT,20,758,409806,100,409682,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 7, 6, 2, 0, 3, 4, 7, 2, 5, 4, 6]","[169, 356, 490, 492, 204, 700, 300, 110, 458, 556, 748, 348, 858, 278, 519]",Custom Interest Area Set,7510,True,411509,1,New Interest Period 01,True,403999,297,5.98,162,757,410950,861.4,832.8,660.7,555,409204,1611.9,849,.,.,.,.,0,.,.,.,.,.,NO_MATCH,403948,13,19,3755,195.67,5.54,403948,Trial: 12,6,ET24_090,11,choice3,1,3,3.0,1
ET24_090,13,96.5,311.2,4.72,54.94,55.57,8,0,0,ET24_090.edf,30385,443701,LEFT,82,1252,441256,26,419370,RECORDING_SESSION,7,0,"[2, 4, 3, 4, 2, 4, 2, 0, 4, 2, 0, 4, 3, 2, 3, 2, 3, 6, 7, 2, 6, 2, 5, 2, 5, 0, 4, 3, 2, 4, 5, 4, 3, 5, 6, 5, 3, 5]","[2186, 590, 64, 450, 612, 1048, 334, 100, 794, 594, 92, 872, 1202, 378, 1200, 244, 360, 140, 1682, 392, 846, 102, 1680, 414, 1080, 588, 182, 744, 194, 250, 504, 562, 406, 1516, 396, 1726, 790, 204]",Custom Interest Area Set,30302,True,443668,1,New Interest Period 01,True,413366,217,2.07,230,1194,442562,314.9,541.5,830.46,575,416698,311.7,825.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,413316,35,81,15151,252.86,4.79,413316,Trial: 13,6,ET24_090,12,choice1,18,1,1.0,1
ET24_090,14,84,373.82,3.99,54.75,55.41,6,0,0,ET24_090.edf,19691,465135,LEFT,45,1552,461876,48,453688,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 5, 2, 5, 0, 2, 5, 4, 5, 2, 3, 2, 6, 7, 4, 3]","[186, 2146, 1142, 548, 598, 564, 1300, 110, 478, 166, 1626, 210, 804, 1856, 834, 316, 510, 242, 3186]",Custom Interest Area Set,19612,True,465108,1,New Interest Period 01,True,445496,284,1.57,284,998,463438,220.9,859.7,766.73,535,457348,533.9,1003.6,.,.,.,.,0,.,.,.,.,.,NO_MATCH,445444,17,44,9806,303.24,4.53,445444,Trial: 14,6,ET24_090,13,choice1,10,2,1.0,0
ET24_090,15,47.5,262.9,4.72,54.62,55.12,4,0,0,ET24_090.edf,29771,497599,LEFT,96,864,495768,22,476286,RECORDING_SESSION,7,0,"[0, 2, 4, 5, 2, 5, 0, 6, 2, 6, 2, 6, 2, 5, 2, 5, 4, 3, 7, 0, 2, 0, 7, 2, 7, 2, 5, 2, 5, 2, 5, 2, 5, 2, 5, 4, 3, 6, 7, 0, 5, 4, 5]","[347, 804, 696, 656, 670, 470, 130, 186, 514, 1254, 744, 512, 404, 948, 1124, 1300, 522, 180, 384, 58, 224, 154, 508, 458, 1152, 1014, 680, 142, 508, 484, 508, 414, 622, 374, 194, 374, 712, 262, 552, 2152, 1206, 432, 209]",Custom Interest Area Set,29684,True,497563,1,New Interest Period 01,True,467879,223,2.35,191,1192,497444,883.5,604.2,795.55,303,468632,748.7,859.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,467828,38,95,14842,159.65,4.57,467828,Trial: 15,6,ET24_090,14,choice3,16,3,3.0,1
ET24_090,16,.,265.33,4.85,54.65,55.24,0,0,0,ET24_090.edf,4619,503815,LEFT,15,818,502068,118,500036,RECORDING_SESSION,7,0,"[0, 2, 5, 6, 7, 0, 3, 4, 2]","[288, 372, 416, 262, 398, 128, 316, 1216, 584]",Custom Interest Area Set,4520,True,503764,1,New Interest Period 01,True,499244,226,2.85,126,810,500238,924.3,824.1,751.33,673,501162,1591.8,853.8,.,.,.,.,0,.,.,.,.,.,NO_MATCH,499196,7,14,2260,169.06,5.44,499196,Trial: 16,6,ET24_090,15,choice2,2,2,2.0,1
ET24_090,17,102.8,297.3,3.37,54.72,55.45,10,0,0,ET24_090.edf,29899,535263,LEFT,82,1084,528292,26,518156,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 3, 4, 0, 2, 0, 2, 4, 0, 5, 2, 0, 5, 2, 5, 2, 6, 0, 6, 7, 6, 2, 6, 2, 7, 2, 0, 3, 4, 5, 0]","[185, 1776, 362, 32, 592, 1300, 50, 1092, 38, 334, 1402, 214, 1620, 930, 320, 528, 1452, 256, 890, 1012, 68, 650, 278, 642, 502, 1118, 160, 1656, 1016, 62, 482, 734, 2586, 40]",Custom Interest Area Set,29818,True,535227,1,New Interest Period 01,True,505409,246,1.5,116,1341,518070,580.3,639.5,820.78,624,506168,939.6,372.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,505364,26,82,14909,237.35,3.51,505364,Trial: 17,6,ET24_090,16,choice3,15,1,3.0,0
ET24_090,18,64.55,421.62,2.95,54.0,54.55,11,0,0,ET24_090.edf,45553,582293,LEFT,96,1930,550398,42,575506,RECORDING_SESSION,7,0,"[0, 2, 5, 2, 5, 0, 6, 7, 4, 2, 4, 3, 5, 6, 7, 6, 2, 6, 0, 2, 6, 2, 7, 2, 4, 3]","[245, 998, 658, 22360, 836, 60, 400, 452, 998, 912, 1284, 650, 834, 420, 292, 1538, 710, 762, 42, 422, 1028, 580, 1478, 630, 1334, 553]",Custom Interest Area Set,45468,True,582259,1,New Interest Period 01,True,536791,339,1.16,399,1100,577258,928.2,217.8,810.37,634,565076,954.7,852.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,536740,23,95,22734,308.25,3.9,536740,Trial: 18,6,ET24_090,17,choice1,19,1,1.0,1
ET24_090,19,86.5,343,3.64,54.65,55.21,4,0,0,ET24_090.edf,15913,599675,LEFT,40,1082,595120,26,593150,RECORDING_SESSION,7,0,"[2, 0, 5, 2, 5, 2, 6, 7, 2, 0, 7, 5, 6, 3]","[430, 150, 350, 3378, 2850, 670, 866, 2474, 842, 142, 614, 144, 244, 566]",Custom Interest Area Set,15837,True,599642,1,New Interest Period 01,True,583805,260,1.56,40,1167,596714,1078,309.9,786.67,624,586248,280.5,814.4,.,.,.,.,0,.,.,.,.,.,NO_MATCH,583762,12,40,7919,254.28,4.51,583762,Trial: 19,5,ET24_090,18,choice5,12,1,5.0,0
ET24_090,20,87.6,365.61,2.98,54.57,55.15,10,0,0,ET24_090.edf,38831,640273,LEFT,93,1896,636438,50,616014,RECORDING_SESSION,7,0,"[0, 2, 0, 5, 2, 4, 2, 0, 4, 2, 4, 2, 3, 5, 0, 6, 2, 6, 7, 2, 6, 5, 4, 5, 6]","[333, 6876, 66, 1078, 782, 1380, 1752, 50, 1730, 346, 504, 530, 4250, 82, 334, 1180, 6266, 160, 1202, 310, 356, 346, 2288, 328, 1473]",Custom Interest Area Set,38754,True,640241,1,New Interest Period 01,True,601487,276,1.4,408,951,602552,817.2,353.4,772.38,258,602102,773.6,1156.3,.,.,.,.,0,.,.,.,.,.,NO_MATCH,601442,21,92,19377,295.56,3.43,601442,Trial: 20,6,ET24_090,19,choice4,9,4,4.0,1
ET24_090,21,117.71,323.76,4.25,54.4,55.23,7,0,0,ET24_090.edf,19325,661055,LEFT,49,1272,646216,42,656298,RECORDING_SESSION,7,0,"[0, 2, 0, 2, 0, 2, 5, 2, 5, 2, 5, 4, 2, 5]","[333, 224, 1160, 1452, 2178, 4662, 1728, 368, 436, 728, 440, 1254, 774, 127]",Custom Interest Area Set,19240,True,661025,1,New Interest Period 01,True,641785,218,1.99,108,2714,644678,-273.5,95.5,836.03,647,648998,929.1,432.7,.,.,.,.,0,.,.,.,.,.,NO_MATCH,641730,11,48,9620,280.9,5.25,641730,Trial: 21,3,ET24_090,20,choice3,6,3,3.0,1
ET24_091,4,.,243.1,6.26,56.58,57.95,0,0,0,ET24_091.edf,2901,1743545,LEFT,10,474,1741522,120,1741376,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 2, 6, 7, 5]","[351, 256, 594, 282, 258, 292, 160, 238]",Custom Interest Area Set,2817,True,1743506,1,New Interest Period 01,True,1740689,247,6.87,111,852,1743506,944.1,826.3,688.2,612,1741440,1062.8,856.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1740644,7,9,1409,109.59,3.9,1740644,Trial: 4,5,ET24_091,1,choice3,1,3,3.0,1
ET24_091,5,.,501.25,6.28,58.1,58.67,0,0,0,ET24_091.edf,2215,1747545,LEFT,4,1045,1746456,172,1745372,RECORDING_SESSION,7,0,"[0, 2, 5, 3]","[172, 572, 216, 1045]",Custom Interest Area Set,2129,True,1747501,1,New Interest Period 01,True,1745372,394,7.77,102,761,1746962,336.6,836.1,706.51,650,1745944,945.9,411.9,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1745330,3,3,1064,404.33,4.15,1745330,Trial: 5,3,ET24_091,2,choice1,5,1,1.0,1
ET24_091,6,64,486.09,5.4,56.78,58.04,2,0,0,ET24_091.edf,28713,1777741,LEFT,54,1312,1758012,30,1772318,RECORDING_SESSION,7,0,"[0, 2, 5, 4, 6, 7, 4, 3, 4, 2, 4, 2, 5, 2, 6, 7, 2, 7, 2, 7, 2, 7, 2, 0, 5, 4, 5, 0, 2, 5, 2, 5]","[180, 372, 374, 370, 1046, 1156, 206, 686, 1226, 1174, 840, 382, 1426, 348, 570, 1798, 1140, 1012, 548, 866, 722, 1858, 766, 168, 66, 278, 1772, 30, 1140, 832, 782, 2115]",Custom Interest Area Set,28643,True,1777715,1,New Interest Period 01,True,1749072,371,3.9,603,799,1769118,904.5,420.3,683.99,154,1772394,542.5,953.2,.,.,.,.,0,.,.,.,.,.,NO_MATCH,1749028,29,53,14321,347.36,5.12,1749028,Trial: 6,6,ET24_091,3,choice3,20,2,3.0,0
